0,1,target
0.00771,0.52684,1
2.46690,0.10360,1
1.45387,-2.97934,0
-0.08204,0.39528,1
-1.94444,1.28099,0
-0.43765,-0.27844,0
-0.58964,0.74560,1
0.57085,-1.58623,0
-0.13743,-0.47298,0
0.56565,0.45067,1
1.05957,-3.68452,0
0.75061,0.44313,1
-0.11104,-1.62665,0
1.44696,0.16829,1
-0.82561,0.74044,1
1.73649,0.21174,1
-0.17971,0.58005,1
0.25187,0.62263,1
-0.95466,-1.20763,0
0.70470,0.69145,1
-0.68214,-0.46390,0
-0.21460,-0.38891,0
-0.43831,0.54149,1
1.27618,0.44193,1
-0.60405,-0.71948,0
0.23626,0.33471,1
-0.07901,-1.83694,0
-0.31007,0.06866,0
0.16671,0.70606,1
-1.26840,-0.24369,0
-0.33637,0.64585,1
-0.00447,0.56170,1
-0.89168,-0.55574,0
-1.27357,1.19231,0
1.75401,0.22343,1
0.85038,0.21114,1
0.12845,0.45708,1
-0.10634,0.69723,1
0.07605,-2.01783,0
0.63559,0.61191,1
0.63328,0.68219,1
-2.32420,2.26533,0
0.51684,0.66521,1
-0.26754,0.08742,0
-1.47515,0.41851,0
0.20736,-1.70312,0
0.37604,0.54890,1
-0.84669,0.70786,1
0.41477,0.71052,1
-0.36477,-1.74742,0
-0.13512,-1.42446,0
0.32288,-1.88198,0
-0.29180,0.01781,0
-0.29755,-0.17189,0
1.42498,0.29041,1
0.73520,0.37731,1
0.96353,0.54333,1
0.75083,-2.57577,0
-0.86051,-0.14342,0
-2.19187,2.10449,0
-0.58307,0.77042,1
0.28501,-0.95870,0
-0.38005,-1.14562,0
-0.67084,0.44737,0
0.21049,-1.32587,0
0.86289,0.73245,1
0.41788,-1.51346,1
0.01249,-0.95767,0
0.24491,-1.90190,0
0.66922,0.24137,0
0.66269,0.51267,1
-0.26084,0.64550,1
1.47930,0.07444,1
-0.55617,-0.96294,1
0.06685,-0.56295,0
-0.94495,-0.00145,0
0.44681,0.74357,0
0.84333,0.43330,1
1.21430,0.44772,0
1.28282,0.42900,1
0.39794,0.58145,1
0.48371,0.61489,1
0.64187,0.46723,1
0.55107,0.48385,0
-0.08513,0.61235,1
-0.13455,-0.85233,0
0.60866,0.35900,1
0.41263,-1.79844,0
2.15818,-4.56357,0
-0.36231,-1.43581,0
0.12860,0.60771,1
-1.04369,0.06761,0
0.11935,-1.16353,0
-0.14190,0.65012,1
1.38150,0.36133,0
0.34760,-2.34107,0
-0.26698,-1.15173,0
-1.34423,-0.05132,0
-0.10389,-1.01966,0
-1.37056,0.39658,0
-0.14000,0.46171,1
0.95209,0.47217,1
-1.92120,3.12076,0
-0.66910,-0.99724,0
0.07842,0.56949,1
0.23270,0.68598,1
0.99152,0.49708,1
-1.29462,1.49466,0
-0.80701,0.57637,0
-1.62264,0.70672,1
-0.16866,0.79857,1
0.25872,0.51767,1
0.24495,0.61797,1
0.39435,-1.14954,0
0.36444,0.66044,1
0.33416,0.46410,1
0.23969,-2.67843,0
-0.38537,-0.54278,0
-1.50811,1.07811,0
-0.17364,-0.52779,0
1.91336,-2.40998,0
0.62254,0.56107,1
-0.21827,0.65606,1
1.55663,0.35746,1
-0.67662,1.29060,0
-0.12633,0.48338,1
-1.00981,0.17665,0
-1.26818,0.49697,0
-0.36754,-0.91493,0
0.60779,0.35349,1
0.09851,0.47147,1
1.94464,0.14723,1
0.95169,0.43364,1
-0.65304,0.66788,0
-0.97840,0.61589,1
-0.80722,0.66989,1
-0.11225,0.61747,1
0.58683,0.65099,1
-0.79198,-0.05893,0
-0.89096,0.22090,0
-0.85105,0.89435,1
0.86743,0.50722,1
-1.43437,1.81577,0
-0.01807,0.60149,0
0.27325,0.56761,1
0.76378,0.41050,1
-0.92417,-0.21232,0
0.94227,0.37310,1
0.17944,0.77336,1
-0.52725,0.71543,1
-1.22261,-0.25118,0
0.39249,0.53481,1
0.39675,-1.23532,0
0.45031,0.49128,1
-0.07934,-1.36585,0
-0.10463,-1.17282,0
-0.22984,0.69646,1
-0.58352,0.70775,1
-0.60472,-1.50427,0
-0.02976,-0.95771,0
-1.70469,1.09532,0
-0.68022,0.67275,1
-0.39560,-1.15419,0
0.16915,0.66403,1
0.21939,-1.56245,0
-1.17246,0.32352,0
-0.10014,0.43290,1
-0.28270,-1.23173,0
1.15276,-3.36690,1
0.91087,0.44663,1
-0.52862,-0.11130,0
0.69690,-1.72038,0
1.02978,0.48947,1
-0.49607,0.70809,1
-0.45093,0.31187,0
0.18686,0.58120,1
0.21517,-1.40043,0
0.38891,0.88468,1
0.24886,0.65905,1
-0.11154,-1.76090,0
0.08321,-0.88239,0
0.55747,0.64175,1
0.22502,0.68640,1
-0.15808,0.68375,1
-0.26690,-1.28419,0
-0.97089,-0.94903,0
1.10603,0.36102,1
1.79954,0.36809,1
0.26424,-1.01077,0
-0.95036,1.19563,0
0.86185,0.43032,1
0.18725,0.40649,1
0.07828,-2.34980,0
-1.66006,0.00262,0
-0.75383,-0.49023,0
1.76974,0.19259,1
-0.22800,0.65003,1
-0.09638,0.45317,0
-0.48282,-0.17690,0
-0.35444,-0.82689,0
-0.28036,0.02969,0
0.69890,0.31460,1
-0.20679,-0.99796,0
1.77439,0.20042,1
0.93742,-3.02107,0
-0.42207,0.11427,0
0.09146,0.51070,1
1.69247,0.22305,1
-0.68961,-0.56139,0
1.05655,0.37766,1
