0,target
0.60663,102.33180
0.57278,316.38908
-0.38035,-79.69170
-0.21992,31.30388
0.28157,76.24413
0.56622,41.04427
-0.51439,-113.23088
0.38340,191.67730
-1.76545,-160.72602
1.71921,321.91641
1.65966,205.66720
1.24242,158.49969
-0.57335,63.46888
-0.09972,-151.82855
-0.44205,-122.00045
0.85919,62.42633
1.93973,321.65993
-1.65081,-286.49383
0.05775,-38.74212
1.24659,129.60545
0.17015,35.99203
-2.39113,-285.54875
-0.85438,-73.97345
1.03241,-6.34558
-0.33996,-131.76089
0.10900,-149.67416
0.24864,37.09101
0.23663,188.34649
0.75855,233.05129
-0.15433,114.98080
-1.88224,-431.27103
1.36794,375.87190
-0.37730,-61.28750
-0.32910,-220.14812
-0.67599,-170.57151
0.57777,300.72017
-0.60872,-70.34491
-1.16233,-311.92699
1.00611,212.85770
0.15452,50.70515
-0.08554,-50.24342
-0.05798,79.55143
1.42250,315.93244
-1.58712,-356.16516
-0.98552,-172.95656
0.93535,183.05111
-2.04566,-182.18218
0.93530,263.27477
-0.64908,-105.47977
0.83183,135.36801
-0.27125,-112.95574
2.00828,302.41015
0.58836,163.40828
-0.46426,-136.82539
1.09788,86.02290
1.25169,145.47649
3.01784,470.90007
-1.24332,-220.31254
2.37401,355.84637
0.93013,257.09440
-0.17547,-139.03556
-1.85840,-259.90393
-0.82093,-121.37596
0.50139,105.36479
-0.73012,-119.33531
-1.58152,-303.01365
-0.38923,-116.28811
-0.38532,-165.00221
-0.27846,-14.96492
0.23093,-25.80722
1.00969,132.09123
0.38944,82.90355
0.08409,-59.28511
2.19180,294.14228
0.70920,63.22363
-1.22031,-126.66934
1.32264,209.95161
0.21428,28.30383
-0.74437,-251.53619
0.74263,97.66692
-0.70539,-160.46380
-0.85130,-76.14544
-0.28159,-236.54074
-0.69386,-153.61624
-1.32243,-140.16195
-1.66108,-270.87401
-0.76019,-165.18948
1.95088,11.58297
-0.55963,-98.75931
-0.55616,-57.69278
-0.63058,30.24729
0.93746,107.33370
-1.87402,-317.46033
1.21825,135.79935
0.79514,-37.28816
1.46024,217.11233
-2.16293,-311.65473
-0.23059,-14.32299
0.36747,164.56163
1.02807,152.89881
0.63495,84.25301
0.84968,303.80311
0.49351,75.77159
1.35381,195.21609
0.63048,84.35911
1.00099,193.92711
-1.44001,-317.55699
-0.51065,-145.16773
0.38159,86.45211
1.48371,221.79543
1.18313,301.68364
0.72985,82.48107
-0.23854,-95.19792
-0.67789,-84.18294
1.97989,377.82027
0.64825,4.76030
-0.94346,-35.85046
-0.17030,-122.26672
-0.56568,-71.40698
0.39314,113.34896
-1.15372,-29.69475
-0.57895,-96.75852
-0.53373,116.78907
-0.75805,-55.08223
-0.54586,-129.27753
0.57453,84.16740
-0.78588,-135.11984
-0.76622,-176.22944
-1.11548,-195.32596
-0.25649,24.14819
-0.56916,-92.45559
0.24914,-56.89493
1.66816,209.28281
-1.12577,-53.57438
0.73112,189.59993
-0.73865,10.73710
0.63245,32.93975
-0.26197,-10.37134
0.59090,88.12871
0.30375,-33.46213
-0.67720,-102.07135
-0.54356,-66.69238
0.44817,52.63393
-0.42942,-132.96977
1.27223,284.61331
0.57076,209.76835
0.04600,-70.18866
0.63341,20.26696
-0.75448,-313.01393
-0.16510,-84.26284
0.10716,-72.85956
1.97645,414.60582
-1.25466,-258.39249
-0.99478,-171.76373
0.69091,187.38415
-0.46679,-162.61836
-1.76553,-231.16444
0.69373,130.39972
-0.87238,-242.99016
0.00378,-36.58213
-1.00763,-75.18598
0.37619,122.07290
-0.84456,-19.36647
0.44221,268.16092
1.17502,126.60895
-0.99682,-121.02927
0.50067,117.04023
1.69136,311.55210
-1.04269,-17.37655
-0.17047,-168.52135
-0.16096,-8.41445
0.54843,-27.00041
0.18031,147.22069
-0.29468,173.92394
-0.12964,59.58236
-0.15446,106.63488
-0.18607,-93.13594
2.39501,202.50535
1.76375,291.13684
-0.82132,-108.84741
0.04857,-51.18935
-0.87074,-143.75197
-0.28882,-62.18100
-1.47071,-167.56239
0.21573,168.14976
-0.61030,-55.95224
0.69217,247.79058
-0.74157,-93.40422
-0.56949,-65.35754
0.53112,175.94173
0.91646,255.95717
-0.78349,-141.55662
0.37445,160.76233
-0.57501,8.76223
0.86466,65.53677
-0.42119,97.35991
-0.55359,-97.88102
1.30142,210.92700
-0.76039,-180.44342
0.71218,206.16869
0.69841,75.18022
-1.26018,-319.80102
1.08431,254.45518
0.78892,235.56035
0.06294,25.96110
-1.61035,-231.51488
-0.80508,-199.33971
-1.10414,-96.28819
0.58166,93.32510
0.21099,6.90074
1.10743,318.46669
0.55501,99.05235
1.51420,407.62666
0.83855,54.56393
1.28848,313.19427
0.07063,-88.66190
0.60318,188.66475
-0.64850,-154.55948
0.11088,12.78667
-0.16066,-5.25598
0.22249,53.03274
0.43338,101.22978
-1.25409,-232.51598
-1.93508,-205.04403
-0.13518,60.04693
