0,1,target
1.42586,2.43561,0
0.45848,-0.25696,1
0.48223,0.72065,1
0.09474,-0.78113,1
0.84533,1.79096,1
0.41144,0.00133,1
-0.15982,-1.07820,1
-2.58607,-1.24040,0
0.30187,0.51877,0
-0.62547,-0.34639,0
-1.87600,-1.23917,0
-0.83599,-0.02734,0
1.29202,1.12300,1
0.38903,1.39432,1
0.21821,-0.33870,1
0.53848,0.36669,1
0.90088,0.63504,1
0.66880,1.42436,1
0.43288,1.42180,1
1.03522,1.57660,1
0.38384,0.44931,1
1.72598,0.60169,0
0.45675,1.05470,1
-0.43058,-0.75934,0
0.56397,0.87399,1
1.49785,-0.16372,0
-0.99407,-0.76071,0
-0.53716,-0.63223,0
0.30958,0.72855,0
0.72382,1.23711,1
0.77276,0.17687,0
-1.66661,-1.21974,0
0.75808,1.44609,1
0.62988,1.86895,1
0.22095,-0.14811,0
0.57053,0.73050,1
-1.18279,-1.28505,0
1.05853,1.79418,1
0.61231,0.25764,1
0.61869,0.58815,1
0.45276,0.31700,1
-0.46651,-1.39846,0
-0.33590,-0.84836,0
0.78639,0.92075,1
-0.38595,-1.38689,0
0.22886,-0.33616,1
-0.22471,-2.05204,0
0.74462,2.44355,1
-1.78229,-0.14374,0
0.58507,-0.63500,1
-0.18520,-0.53290,0
1.21570,1.28982,1
-0.95450,-0.54447,0
-0.53474,-1.55075,0
0.39018,0.13446,1
-0.12186,-0.50008,0
-0.46343,-0.92011,0
0.32697,-0.76992,1
-1.08757,-0.49105,0
-0.13765,1.11976,1
-0.81751,0.58220,0
-0.06081,-1.45800,1
0.08129,-0.38884,0
-1.71625,-1.78872,0
-1.12407,-1.86901,0
0.09833,-0.42586,0
0.31624,-0.98531,0
0.01898,1.27236,0
-0.80055,-0.14747,0
-1.28454,0.69694,0
0.81106,0.02046,1
-0.99516,-1.51856,0
0.88589,0.57414,1
0.56689,1.34796,1
0.49525,0.49278,0
-0.38250,0.57273,0
0.82959,2.12792,1
0.88052,1.12807,1
1.80306,-1.10122,0
-0.73963,-2.24701,0
-2.37570,-1.40911,0
-0.79505,1.24653,0
-0.05417,0.20571,1
-1.75216,-0.80410,0
0.62957,0.66033,1
0.27101,0.60095,1
-0.42968,-0.54529,0
1.14906,-0.23061,0
0.14026,-1.11545,1
0.01427,-0.13173,1
0.30261,1.20169,1
0.34155,0.64868,1
-0.68995,0.08102,0
0.10865,-0.12104,1
-0.00940,-0.01947,1
-0.06944,-0.61765,0
1.08744,2.58925,1
0.11233,0.76036,1
0.39274,0.21510,1
-1.28721,-1.01813,0
0.37662,1.05775,1
0.49663,-0.76123,1
1.48984,1.99622,1
-1.06258,-1.30278,0
0.20218,-0.85570,0
0.38150,1.12355,1
-0.30830,-1.55094,1
0.77028,-0.49860,1
-1.23003,-1.66498,0
0.91371,0.56438,1
1.20459,0.67940,1
0.58299,-0.62240,1
0.39059,-0.15891,1
-0.79793,-0.90568,0
0.34089,0.02077,1
0.64674,2.38095,1
-1.08629,-0.81771,0
-0.47622,-0.86347,0
0.45186,0.72359,1
-0.39098,-0.92455,0
0.06999,-0.09830,1
0.90244,0.79300,0
-1.12134,-1.71963,0
0.50053,0.24122,1
0.59589,2.15606,1
-0.18833,0.31097,0
0.27396,0.83453,0
-0.28776,-0.21664,0
0.54200,-0.01996,0
0.31499,-1.16514,1
-1.31236,-1.33085,0
-1.22782,-0.88118,0
-1.34049,-3.01411,0
1.37966,1.39937,0
0.80607,-1.30951,0
0.57441,0.81055,1
-0.02089,-0.93019,0
-1.29888,-1.10133,0
0.00923,-0.78657,1
0.65114,0.65457,1
-0.50719,-0.18973,1
0.69451,1.33341,1
1.02284,0.34517,0
-0.54440,-2.17627,0
-1.38836,-2.36694,0
-1.33371,-0.86410,0
-0.47503,-0.42248,0
0.52729,1.15411,1
0.39977,1.76484,1
-0.86808,-2.88079,0
-0.81458,-0.56329,0
-0.62025,-1.98343,0
0.16549,-1.15169,1
-1.37676,-1.01517,0
-0.42368,-1.29838,0
-1.49259,-1.70061,0
0.67076,1.86561,1
-0.73870,-0.03766,0
-0.74309,0.33588,0
1.15967,1.39290,1
0.73144,0.54687,1
0.92712,2.40470,1
-0.56065,-2.13501,0
0.08979,-0.38996,0
0.82727,0.89489,1
-0.25982,-0.52285,0
-0.35755,-1.99305,0
0.63692,1.71685,1
-0.17897,0.83226,0
-1.01330,0.07273,0
0.90828,2.03338,1
-0.27782,-0.57057,1
0.40164,0.61578,1
0.55541,0.17455,1
0.56477,1.37650,1
-1.65023,-0.24369,0
0.33677,1.70166,1
-0.96742,0.38191,0
0.35272,-0.03415,1
-0.10453,-0.19908,0
-0.44089,0.66236,0
-1.61300,0.67500,0
0.07574,0.30054,1
0.48498,-0.04568,0
1.06902,0.63093,1
-2.12852,-1.46335,0
-0.61034,-0.70904,0
-0.71496,-1.07923,0
0.36556,0.30628,1
0.51358,0.55482,1
0.65839,0.84709,1
0.42668,0.70191,1
0.18981,1.21965,1
0.62394,-0.10123,1
-0.18071,-3.15323,1
-0.24666,-0.19680,0
0.44506,-0.59117,1
0.35376,0.14812,1
-0.51597,-0.73505,0
0.48449,-0.07207,1
0.58968,0.29537,1
0.07133,0.54735,1
0.82288,-0.24239,1
0.07539,0.52290,1
-0.25286,-0.67638,1
0.98936,0.48998,1
-0.61811,-2.86378,0
-0.62317,-1.50832,0
0.09705,1.06602,1
-0.91456,0.17616,0
-0.69032,-0.79867,0
0.17976,1.16106,0
0.83876,2.64553,1
-0.94512,0.13090,0
-0.99658,0.52163,0
-0.32767,-2.22787,0
0.99405,0.35194,1
0.65792,-1.11321,0
0.11106,0.01067,0
1.38200,0.00118,0
0.19897,-1.62345,1
-0.96266,-2.02796,0
0.94635,1.53010,1
0.52884,2.21466,0
0.37126,1.10792,0
-2.59361,-0.60108,0
-1.41628,-0.57024,0
-1.77783,0.10513,0
-0.69669,-2.57232,1
-0.00497,-0.42712,1
-0.23342,0.96416,0
0.07307,0.07854,1
0.37091,-0.42775,0
0.61692,-2.10271,0
-0.82476,-1.10601,0
-1.21640,0.11501,0
-1.56511,-0.94438,0
0.28907,1.59295,1
-2.05651,-0.96475,0
0.57541,0.78664,0
0.04551,-0.42868,1
0.91316,-0.50265,1
-0.05596,-0.76929,1
0.59136,0.77723,1
0.30036,0.38234,1
-1.76408,0.63868,0
-0.60208,-1.71057,0
0.29478,0.10478,1
0.46920,0.34164,1
0.37172,0.05199,1
-0.26918,-0.65324,1
0.65615,2.09787,1
-0.73766,1.35069,0
0.93871,0.74804,1
0.76404,-0.93519,1
0.16749,0.27930,1
-1.00886,0.09749,0
0.08745,0.78465,1
-0.70216,0.61092,0
-0.37124,-1.14849,0
0.48381,0.40835,1
0.31484,-0.66390,1
0.59375,0.22946,1
-0.63303,-0.01061,0
-0.00582,0.18008,0
-1.58501,-1.19864,0
0.81886,0.65507,1
0.39050,0.96278,1
0.12244,-1.95894,0
1.06624,4.07300,1
-0.91280,-1.13557,0
-0.53312,-0.68191,0
0.35568,-0.08160,1
-0.35269,-0.04105,0
0.40640,-0.53398,1
-0.46445,-0.63895,0
0.29815,0.60290,1
1.68426,3.13604,1
0.41944,-0.32681,1
-0.03715,-0.19881,1
0.21490,0.07222,1
1.01470,3.62034,1
0.52779,-0.45169,0
0.04104,-0.44316,0
0.41157,0.00521,1
0.62981,0.67086,1
0.60034,-0.30766,1
0.69859,0.46383,1
-0.76777,-1.61903,0
0.42221,1.36900,1
-0.71720,-1.03909,0
0.48686,0.50578,1
-0.05990,0.50143,0
0.82459,-0.39994,1
-0.01738,-2.65060,0
-1.21964,0.00180,0
-0.21370,-0.86008,1
1.04709,-0.60705,1
-0.04512,-1.05187,1
0.85910,0.69525,1
-2.35994,-1.50610,0
0.35788,1.81615,1
0.42728,-0.51280,0
0.27036,0.65356,1
0.35370,-0.28460,0
-0.55285,-0.95786,0
0.50925,1.09981,1
0.58399,-0.37489,1
0.57185,0.32531,1
1.00532,1.49640,1
-1.29088,0.93555,0
-0.60869,-1.03692,0
-0.11397,0.24491,0
0.53878,-1.17560,0
-1.09032,0.52042,0
-0.41859,-2.22684,0
-0.50005,-1.92831,0
0.47036,-0.61209,0
-0.01946,-0.36714,1
-1.27536,-1.11749,0
0.65116,0.57268,1
0.09686,0.78867,1
-0.92280,-0.54505,0
0.50713,0.41086,1
0.95324,0.09888,1
0.02101,-0.06637,1
1.19635,-0.53934,0
-0.03154,-0.10283,0
-0.90733,0.02975,0
0.30666,-0.05833,1
0.74414,1.32302,1
-0.04976,-0.76687,1
0.56947,-1.11938,1
0.12038,0.31606,1
1.57299,2.64571,1
-1.18221,-0.46476,0
0.08393,-2.88426,0
0.50595,0.22103,1
-0.81186,0.47816,0
0.69108,0.35691,1
0.42202,0.07876,1
0.42230,0.18590,1
0.80617,-0.10577,1
1.12921,1.00143,0
0.46705,-0.86618,0
-0.32162,-0.71746,1
0.08957,1.07838,1
-0.24548,-0.25399,0
0.85499,0.07364,1
-0.48028,-1.80760,0
-0.02529,1.73074,0
0.24366,-0.59935,1
0.18249,0.49128,1
0.63410,0.83105,1
