0,target
-0.69669,-77.99312
0.38764,161.47139
2.25186,321.85017
-1.61766,-320.52247
1.26020,363.36805
-0.29255,-166.85505
2.19249,269.49013
1.64506,307.48833
-0.60670,-142.40750
0.80090,48.29355
0.10004,-107.30955
-0.07634,98.45242
-0.90888,-156.55998
0.78092,162.17150
-0.21378,-17.48966
0.34857,-55.50344
-1.75998,-189.71650
0.92565,116.50725
-0.32274,15.66284
0.01413,-4.57891
-0.83644,-205.38215
-0.11701,-55.90380
-0.90740,-98.96364
0.76973,133.57876
1.56916,241.38662
-0.68893,-164.12646
0.82451,41.64243
1.03387,55.52603
0.24437,22.16851
1.59070,177.70180
0.42052,-16.51011
0.58425,268.71414
0.65103,143.64590
-0.03856,38.69843
1.82080,251.04422
-0.92824,-100.91368
0.21616,14.79452
-0.40752,-77.73197
-0.06775,-243.07155
-0.94639,-152.66138
0.24483,-18.72518
0.20530,-96.01033
1.01847,304.38883
-0.00629,64.62006
-0.73557,-107.74494
-0.67299,-244.83887
0.47272,-48.09535
-1.03103,-123.91234
-0.69979,-258.19166
1.01961,193.02761
-0.10856,-179.87826
-0.32112,-46.08370
0.31286,67.50846
0.21516,-73.36628
1.16414,139.19666
-1.44506,-344.50678
0.97149,-25.62968
1.08397,188.27804
0.10215,29.81259
-0.91269,-215.36625
1.57719,311.22957
-0.15333,-18.53538
-0.24468,127.51398
-0.79471,-19.90721
-0.17443,-157.53536
1.35511,191.73330
1.56482,256.13383
-0.20569,-150.46917
0.19484,242.55290
1.16024,185.95194
2.56566,395.25523
0.74126,234.43382
0.93886,269.11849
-2.00205,-378.55234
-0.47721,-148.07352
-0.87092,56.33681
-0.90445,-81.96547
-0.07596,121.76122
1.32626,270.55436
-0.74144,-172.62741
-0.44161,92.65252
-1.08027,-133.27071
0.08923,127.71189
-1.23361,-159.42542
0.75001,92.70714
0.62107,228.69106
0.26224,106.69374
-1.00166,-104.50020
-1.12993,-147.49335
-1.73105,-289.58627
0.62854,152.96125
-2.05252,-342.08559
-1.24758,-188.00226
1.79589,306.19143
-0.28426,-20.73167
-1.68161,-188.93965
-0.60498,19.75441
0.24101,90.16780
-0.41064,-134.16699
-0.64111,-111.04143
1.11496,244.73637
-0.30298,1.42009
-1.46681,-206.07606
1.53393,144.44504
0.32096,64.01207
0.96215,243.97326
0.34530,296.19716
1.29936,319.68438
-2.10080,-413.36333
0.46202,-5.62369
-3.18473,-238.17960
-3.16653,-461.23849
0.16908,78.07960
0.16563,84.08548
-0.61770,-90.84455
0.05403,-10.32433
-1.02206,-289.51391
0.91541,51.20294
-0.22672,-273.55598
-1.04235,-183.30075
-1.18937,-96.98381
0.19359,183.95898
0.91600,81.36011
0.18716,-33.27700
-1.60790,-152.79327
1.31272,213.46968
0.51994,-16.23940
0.36698,185.72008
1.24073,64.73890
0.74727,178.70407
-0.81021,-231.06744
0.15978,101.65345
0.38259,71.19268
1.33561,247.09107
-1.20325,-142.49991
0.24611,-55.36771
-0.84607,-162.34414
0.72437,49.09532
0.15641,38.79665
0.02369,-25.98495
-1.45027,-200.31623
-1.27239,-212.35780
-0.34233,-96.58780
-0.70059,-46.34536
1.40608,311.74897
-0.07215,-4.99838
-0.12715,-42.84708
-0.22064,29.93567
0.42869,18.67456
-1.27343,-186.63445
-0.63603,-193.83915
0.58232,130.24704
-1.19767,-185.07072
0.52137,-69.77275
-0.02069,26.12337
-1.74925,-172.60472
-0.24529,-138.30989
-0.64132,-92.42996
-1.40560,-147.74746
-0.40353,-185.29908
2.00166,246.78968
-1.64142,-301.63223
-1.01546,-190.79574
0.22659,-54.34570
-0.10679,-58.91898
-0.42681,-190.43384
-0.05502,-122.50044
-1.11274,-31.42448
-1.74279,-269.04563
-0.50564,21.35909
0.13214,120.02662
-0.95280,-133.45951
-1.68147,-156.67776
0.65787,95.20261
0.06278,-23.62998
-0.41198,-191.70215
-0.92357,-107.88979
-0.35314,132.81128
-1.75526,-237.21625
1.20766,202.64602
0.88738,98.16872
1.00215,261.94487
0.40905,99.07839
-0.96191,-85.35172
1.43111,246.22907
0.15924,91.39995
0.57478,159.13023
0.73240,162.35650
0.83455,83.98611
-0.60107,-148.36165
-0.08482,-171.32952
0.25519,195.50646
-0.60412,-245.90514
0.49283,30.21204
-0.22078,-70.87123
-1.53447,-312.08909
-2.25912,-330.07960
0.05025,-47.56922
-1.21796,-170.27292
0.42135,143.70700
0.98567,54.46627
1.08738,65.39951
-0.86367,-276.39798
0.01683,-50.95866
0.55085,223.33117
-1.63795,-270.12449
-1.60037,-308.75652
-1.06298,-224.69054
0.77618,93.66332
0.49616,154.74573
-0.63395,-35.94019
0.68966,194.98593
-0.09232,40.87753
0.25781,67.17720
1.04820,140.60265
-0.06192,-134.09060
0.06765,-63.67030
1.08417,110.03806
-0.23198,-6.95339
0.82459,210.95513
-0.42392,-72.36417
1.66381,319.93968
-0.10747,-61.67189
-1.10656,-298.10529
0.27777,212.01872
