0,1,target
0.02392,0.02827,1
0.34615,0.85786,1
0.48464,-0.46027,1
0.35282,0.88326,1
-1.28997,-0.27777,0
2.66268,-2.69293,1
-0.48718,0.41591,0
-0.22286,0.20863,0
-0.02976,-0.10469,1
-0.00509,-0.10103,0
0.91496,-1.19218,1
0.55828,-1.12446,0
-2.07080,2.74934,1
0.21023,-0.55323,1
-0.41717,0.16200,0
0.90889,-1.03048,0
-0.31759,-1.02416,1
1.78124,0.23067,0
-0.74331,0.87022,0
-2.78752,-1.41690,0
0.45063,1.01685,1
0.01818,-0.01985,1
0.29238,-0.21535,1
-1.50198,-1.01611,0
0.72630,-0.88087,1
-0.28162,0.40798,0
-0.49000,-1.29234,1
-0.69738,0.87387,0
-0.75991,1.24361,1
0.10678,-0.40384,1
0.26822,-0.20776,1
0.62155,-0.47570,0
2.89656,1.24550,0
0.20303,-0.28418,0
0.67464,-0.67261,0
-0.02700,-0.13580,1
-0.19939,-0.49933,0
0.63315,-0.94281,1
0.14309,0.30608,1
0.33972,-0.40067,1
1.70373,-1.42939,1
-0.99675,0.02785,0
0.81260,0.35846,0
-1.93928,2.19361,1
-0.10843,-0.20104,1
-1.38269,1.16667,0
-0.29988,-0.78725,1
0.24775,0.61045,1
-0.50339,0.90803,1
0.40684,-0.65346,0
-2.54171,-1.87382,0
0.54473,-0.47767,0
-1.45306,2.02810,1
-1.17239,-1.13415,0
0.23020,0.16030,0
-1.29969,1.44815,1
-0.12557,-0.32747,1
0.47770,-0.52382,0
-1.89731,1.98443,1
0.96221,0.76009,0
-0.90175,0.91713,1
0.13736,0.43182,0
0.04189,-0.06911,1
-0.35971,-0.98283,1
0.83981,0.35568,0
1.29433,-1.61367,0
-1.72246,1.79399,0
0.61165,-0.93300,0
-1.08798,0.67728,0
-0.27295,0.28667,1
-0.24086,-0.78198,0
0.30548,0.61427,1
0.34007,0.71182,1
-0.22966,-0.61541,1
0.22116,0.50603,1
2.20653,-2.19948,1
0.72390,-0.69546,1
0.30959,0.67699,1
-1.70035,1.39588,1
0.16734,0.37640,1
0.37383,-0.13778,0
-0.44234,-1.16114,1
-0.75399,1.12157,0
1.50198,-0.11748,1
-1.39750,-0.35255,0
0.16570,-0.41025,1
0.21831,0.53886,1
0.39796,-0.53440,1
-1.40698,1.63049,0
-0.67816,-0.71800,0
-0.57314,0.75539,0
0.08977,0.16726,1
0.14224,0.01741,0
0.79123,-1.06797,0
0.13859,0.29500,1
0.38066,0.97244,1
-0.17821,-0.53945,1
0.24725,-0.78911,0
0.03247,0.05163,1
-0.04510,-0.23510,1
-0.33715,-0.80335,1
1.75501,2.11281,0
-0.76126,0.66299,1
0.84298,-1.44371,1
-0.04115,-0.08290,1
2.25088,-2.04005,1
-0.73702,1.22448,1
0.22491,-0.33812,1
0.08310,0.16274,1
-1.50338,1.18914,1
-0.20814,-0.56984,1
-0.18432,-0.44184,1
-0.08384,-0.36186,1
-0.65137,0.61336,0
0.38682,-0.54713,1
-0.00516,-0.01129,1
-1.47221,1.51858,1
-2.83043,3.80772,0
-1.92900,2.20506,1
-0.02586,0.74808,0
0.41358,1.03755,1
-0.42009,-1.22123,1
-0.41870,0.18486,0
1.31593,1.21952,0
0.60597,1.43789,1
-0.84302,1.05820,1
1.94890,-1.82551,1
-0.48617,0.37480,0
-0.16490,0.09058,0
-0.44821,0.08982,0
-1.81286,-0.25437,0
-1.33850,1.48581,0
-1.23526,1.32223,0
