0,1,target
-1.29035,0.58571,0
-1.13675,-0.81845,0
-0.46201,-0.42134,0
0.32373,1.04080,1
-0.05615,0.25000,0
0.17885,-0.47278,1
-2.00304,-1.72719,0
-1.05569,-1.00738,0
0.97785,0.71487,1
1.08968,1.06285,1
0.27512,0.03358,0
0.55320,1.46757,1
-0.50775,1.13967,0
0.33663,0.05499,1
0.38895,-0.14631,1
0.64468,1.08330,1
0.32690,-0.37675,0
0.30160,0.36598,1
-2.49576,-0.11488,0
-0.22472,-0.79201,0
0.32251,0.18904,1
0.52259,1.28459,1
0.30077,0.88027,1
-1.78204,-0.61201,0
-1.66934,-0.61413,0
0.08363,-1.22109,0
-0.13540,1.82435,0
1.47726,0.80246,1
0.10200,0.40993,1
-2.26351,-0.23066,0
0.90795,0.76483,1
0.24578,0.24444,1
-0.64803,-1.05169,0
0.93460,-0.22534,1
0.18808,-0.74388,1
-0.56054,2.04672,0
0.93897,-0.61079,1
-2.08824,-0.91975,0
-0.00781,-1.09548,0
0.89042,0.17843,1
0.84263,1.21969,1
-0.74349,-1.07812,0
0.95483,1.20392,1
0.33001,0.29871,0
0.78286,-0.34366,1
-2.14627,-1.18394,0
-1.35854,-1.31656,0
-0.59887,-1.02438,0
0.55619,2.36707,1
0.74922,1.29108,1
0.01845,-1.12781,0
0.84909,0.59957,1
-1.07364,-0.50976,0
0.79015,0.04254,1
0.94273,-0.70804,1
0.54633,1.38601,1
-0.33788,-0.73112,0
0.13629,-0.59892,0
-0.99663,-1.03162,0
0.40534,0.79676,1
0.75589,0.27792,1
0.11867,-0.35585,0
0.43606,1.40687,1
0.23725,0.86395,1
0.04430,0.50768,1
-0.17666,-0.68133,0
-0.51986,-0.77351,0
1.34927,2.56489,1
0.33881,-0.06997,1
0.43886,0.13294,1
-0.47336,-0.84160,0
-0.12987,-0.19881,0
-0.85440,0.76587,0
0.30247,0.56914,1
-1.91919,-0.07369,0
-1.44298,-0.90650,0
-0.51785,0.50143,0
0.15335,-1.93217,0
-0.52294,-0.83845,0
-1.28712,-1.65304,0
0.32920,0.15616,1
1.06458,1.54418,1
-1.37708,-0.45363,0
-0.64968,-0.51609,0
0.74784,2.23550,1
-0.21978,-1.57705,1
-0.31803,-1.55312,0
0.65203,-0.55564,1
-0.22870,-0.52046,1
-0.20250,-1.76733,1
-1.74782,1.54866,0
0.65967,1.45944,0
0.92726,2.25508,1
-1.17337,-1.48650,0
-0.14803,-0.51718,0
0.68066,0.66106,1
0.29894,1.02938,1
-0.47869,1.74913,0
0.29515,0.97896,0
1.02666,-0.15579,1
-1.44184,-0.00439,0
1.43962,2.14002,1
-1.22371,-0.45105,0
0.41435,0.84991,1
-1.96699,-0.91685,0
0.87439,-0.09792,1
-1.23896,0.58183,0
-1.04715,-1.36049,0
0.04316,-0.63609,0
1.00156,0.92107,1
0.04844,-2.03646,1
-0.54160,-0.54567,0
-0.15231,0.39482,1
-0.11752,1.16632,1
0.61481,0.61277,1
-2.21288,-0.67634,0
0.99221,1.25730,1
0.62973,1.06028,1
0.74839,-1.09682,0
0.36270,-0.32137,1
0.99766,2.46302,0
-0.22230,-0.01448,0
0.33627,-0.66811,1
0.97613,1.27764,1
0.59858,1.56910,1
-0.40968,-1.81674,0
0.77041,2.51083,1
1.14562,-0.30871,0
-0.01867,-1.20605,0
0.80519,1.04923,1
-0.34565,0.40445,0
0.88222,0.65688,1
-0.47393,0.16298,0
-0.19098,-1.48894,1
0.13082,0.03256,1
0.30162,-0.93211,0
-1.11688,-0.26603,0
-0.14007,-1.13959,0
0.06217,0.71223,0
-2.66215,-0.67214,0
0.10320,0.35777,1
0.50921,1.00451,1
-0.45907,-0.09630,0
0.07288,-0.38391,0
0.50612,-0.03218,1
-1.74421,-0.54758,0
-0.42482,-0.57530,0
0.12566,-0.38217,1
-0.63499,-0.19956,0
-0.59053,0.39469,0
-0.64300,0.48550,0
-0.54073,-0.47234,0
0.05635,0.05625,1
-0.24049,-0.93694,0
-1.59087,0.97901,0
0.73994,1.12214,1
2.31758,-0.94932,0
0.82163,1.37778,1
0.30751,1.43776,1
-0.85835,-1.62554,0
0.78994,0.96493,1
-1.57605,-1.44599,0
-2.01183,-0.13247,0
-0.79532,-1.08989,0
1.07995,1.90398,1
-1.20022,1.10207,0
0.15726,1.54401,0
-0.74633,-1.24894,0
0.98960,1.85898,1
1.26678,1.78805,1
0.41903,-0.26405,0
1.06618,2.24557,1
0.69185,1.62929,1
0.27284,-0.28521,1
0.74648,1.91249,1
-1.33218,0.12447,0
-0.64138,-0.39509,0
-0.06265,-0.76342,1
1.04157,0.84440,1
0.75310,1.91495,1
-1.40885,-0.02811,0
-0.40160,-2.16849,0
0.58753,0.85718,1
0.52006,-0.12613,0
-0.07891,-0.03546,1
0.67639,1.54772,1
0.24554,1.31748,1
0.19372,0.58143,1
-0.04858,-0.03066,0
0.11469,-0.11329,1
-0.23343,-1.20801,1
0.85547,-1.03395,0
0.84052,1.27173,1
-0.67507,-0.00390,0
-0.33093,-0.55424,1
-0.47354,-2.16969,0
-0.49693,-0.55531,0
-0.27747,2.09754,0
-0.98498,-3.05606,0
-0.35072,-1.38780,0
0.84238,0.62595,1
-0.10060,0.13154,1
-1.17028,-1.19145,0
-0.20811,-1.96971,0
-1.68209,-0.75000,0
0.22652,-1.01234,1
0.70160,0.24591,1
-0.95142,-0.75658,0
0.22087,0.48663,1
-0.66811,-0.85885,0
0.44427,-0.46223,0
0.30935,1.08443,1
-0.43851,-1.12728,1
0.25134,-1.10925,1
0.63558,1.88598,1
0.57433,1.18953,1
0.59446,0.33856,1
-0.34868,0.85620,0
1.12223,2.28047,1
-0.94832,-0.55169,0
-1.54539,-1.91322,0
0.27988,-0.07719,1
-0.91135,-0.14207,0
0.32908,0.83645,1
-0.04258,-0.94327,0
-0.18369,-0.62391,0
1.07227,-0.91064,0
0.23416,-0.56519,0
-2.20442,0.09775,0
-0.67776,0.28640,0
