0,1,target
-1.32111,-1.06577,0
0.68339,1.73042,1
0.00129,-1.34040,1
0.29464,0.45837,0
-0.98521,-1.50861,0
-0.54900,1.69211,0
-1.76408,0.63868,0
0.00941,-1.07319,1
0.48956,0.88209,1
0.42434,0.99355,1
1.08902,-0.88290,0
-1.07310,-1.06391,0
0.25953,1.53797,1
-1.16406,1.56518,0
0.92893,2.73620,1
0.82163,1.37778,1
0.33366,0.48075,0
-0.53455,-0.77085,0
0.18960,1.00262,0
0.04621,0.42079,0
0.26884,0.79566,0
-0.54985,-1.29007,0
-0.46651,-1.39846,0
0.17818,-0.38931,0
-0.22374,-1.22258,1
-0.93399,0.94605,0
0.40446,1.88133,1
0.09436,-1.10122,1
0.03574,-0.73839,1
0.24852,0.58333,1
0.38292,1.08763,1
-0.13655,0.14558,0
-0.99407,-0.76071,0
0.55157,0.64686,0
0.38768,-0.31148,0
0.29906,0.17115,1
0.75091,0.55978,1
-0.18660,-0.48798,0
-0.30931,-0.39699,1
0.30326,-0.85983,1
-0.30976,-2.15493,0
1.10682,2.97553,0
0.05427,0.39545,1
0.50520,2.27466,1
0.18339,-0.53696,1
0.28727,1.31047,0
0.61673,1.54045,1
0.48675,0.34547,0
0.52523,0.91724,1
-1.14180,0.26102,0
-1.45428,1.44876,0
-0.41041,-0.74011,0
0.63159,-0.88975,0
0.48498,-0.04568,0
0.00567,-0.34576,1
0.42202,0.07876,1
0.45701,-0.56334,1
-1.03223,-1.91363,0
0.59136,0.77723,1
0.01159,0.94643,0
-0.96885,-0.46040,0
0.49389,-1.10841,0
1.28787,0.95352,1
-0.16966,-0.13172,1
-0.04976,-0.76687,1
-0.34868,0.85620,0
-1.16291,-0.43126,0
-2.18863,-1.91797,0
-0.95387,-1.18924,0
0.73655,2.12178,1
-1.76579,0.45109,0
-0.47336,-0.84160,0
-0.89173,-1.52737,0
-0.61273,0.06723,0
-0.78919,-0.54911,0
1.18467,0.87391,0
-0.92280,-0.54505,0
-0.00372,-1.00095,0
0.45825,-0.46518,1
0.28136,1.01757,1
-0.47482,-2.42855,0
-0.37178,-1.31925,0
0.18150,0.42152,0
0.04104,-0.44316,0
0.21477,0.45932,1
-1.18221,-0.46476,0
0.91371,0.56438,1
0.82282,-1.75315,0
-0.99272,-1.60786,0
0.63128,1.01845,1
0.25606,0.12001,0
0.12015,-0.15172,0
0.60034,-0.30766,1
1.00119,1.18831,0
-0.92901,-0.29797,0
0.54456,-0.55463,1
-1.51128,-1.77625,0
0.68805,1.73240,0
-1.23003,-1.66498,0
0.37321,-0.75634,1
-0.17306,-0.31276,0
0.49885,0.41581,1
-1.21964,0.00180,0
1.10436,-0.76395,0
-0.31057,0.17545,1
0.68715,-0.23687,1
-1.38836,-2.36694,0
0.46354,-0.11039,1
1.33813,0.04136,0
0.07642,-0.79398,1
-1.95724,-3.53433,0
0.17173,0.38744,1
0.67473,0.26955,1
-0.17968,-1.09352,0
0.28517,0.96874,1
0.86418,1.67784,1
-0.94832,-0.55169,0
1.07115,1.29686,1
-1.05431,-0.62025,0
0.98936,0.48998,1
0.64340,-0.91212,1
0.06875,-0.40667,1
0.58299,-0.62240,1
0.30175,0.50117,1
0.57083,-1.36109,0
0.23794,-2.86140,1
0.65615,2.09787,1
-0.60364,1.38946,0
0.92266,1.49899,1
0.45411,-0.20917,1
0.20094,-0.38323,1
0.50065,-0.29477,0
-1.33855,-2.19150,0
0.49611,0.38104,1
0.90496,-1.02129,0
0.48856,1.78179,1
0.03846,0.43388,1
0.03688,1.21356,0
0.31645,0.11580,1
-0.87650,0.66524,0
0.80883,0.38785,0
-0.98526,-0.11893,0
0.25209,0.17314,0
0.32903,-2.17595,1
0.77811,-0.73006,0
-1.03626,-0.93595,0
-2.12373,-2.32289,0
0.52307,0.18360,1
0.49233,1.33239,1
0.05767,-0.46134,1
-0.65139,0.67691,0
0.53022,0.24288,1
-0.81558,0.89943,0
0.77785,1.77837,1
0.29569,-0.40572,1
-0.01997,0.24180,1
0.54393,1.32683,1
0.82544,-0.94926,0
0.46889,0.08793,1
0.42120,-0.63934,1
0.10337,-0.54058,1
-2.59361,-0.60108,0
-0.01892,-0.60701,0
0.41248,0.35707,1
0.35595,0.33428,1
-1.34049,-3.01411,0
-0.43999,-0.08656,0
-0.00798,-0.16037,1
