0,target
-0.67828,-73.53624
-0.22532,-113.48290
-0.83214,-122.26833
-0.10679,-55.75430
-0.23285,-45.03735
0.51876,25.15501
-0.96174,-164.35793
-0.46735,-153.59141
1.36257,211.99036
0.19438,-95.89126
-1.99265,-274.17905
-0.12891,118.19423
0.18799,14.14238
-0.76006,-176.56451
0.57059,128.73936
-1.10525,-187.92383
1.07149,210.56410
0.12831,112.74471
-0.24254,11.43900
-1.10840,-303.97089
0.49688,31.36513
-1.25873,-111.14045
-0.32274,3.41901
-0.25649,-174.16093
0.91541,5.33351
1.88972,301.15623
0.28316,152.09921
1.41433,165.53443
0.96387,124.74300
0.66500,320.25590
-0.69979,-261.31754
-0.23045,-207.84128
0.19849,-17.99490
-1.43991,-271.24762
-1.01813,-105.29398
-0.23198,-66.93538
0.58286,208.24545
-1.72304,-264.19085
0.37834,-125.23660
0.91763,123.73753
0.09163,44.89778
0.48201,231.87857
1.36681,241.35178
-0.60663,-280.44682
0.25196,-82.40524
1.17749,111.93577
0.13541,147.79689
1.28665,109.25949
-0.03461,-20.02039
0.27714,-11.94398
0.56275,200.99608
-0.52281,-108.26684
-0.81822,-45.83409
-0.24062,-128.70981
-0.51439,-17.00356
-1.41242,-230.11225
-0.82695,-124.98907
-0.46920,-103.47441
0.33033,83.93161
-0.99339,-210.17757
-0.04419,-150.63897
1.74405,385.89496
0.33851,109.62430
-1.04779,-175.85784
0.55584,135.09514
1.50067,177.94880
0.83149,214.99375
0.27777,81.59261
-1.09488,-222.18652
0.17814,-56.02157
2.09379,362.54470
-0.37832,-212.22968
-1.03966,-107.68946
-0.27219,-100.10545
-0.07600,173.70394
0.46064,158.32856
0.42120,6.26232
-0.00089,-42.25123
-0.45121,-69.61568
-1.93508,-326.31849
-1.18305,-249.71418
-1.21692,-320.25292
0.02387,-45.86191
0.57140,132.04380
-0.39257,-6.53935
-1.10073,-291.39937
0.57274,131.03596
-1.37892,-221.44119
0.74420,85.90733
-1.18526,-340.32216
0.00816,215.81537
1.64354,98.30780
-1.20020,-246.60402
-1.30607,-379.90353
0.19742,-60.60016
-1.33446,-221.24400
1.53665,199.17760
-0.71714,-197.09470
0.66137,243.81938
-1.72561,-338.45419
0.16253,-77.34419
0.97145,257.95010
-0.25472,-13.30610
-0.12204,-31.47629
0.08350,-37.07250
1.29936,303.85569
-2.08381,-254.64811
0.20899,208.19824
-0.11941,-32.81248
-0.69599,-99.93303
1.70413,326.70820
-1.12437,-106.55630
2.13610,455.93497
-0.84824,-160.64087
0.69091,102.17743
-0.55795,-174.65155
0.01742,-103.40475
0.12141,-46.44954
-0.56113,-49.85104
0.77618,113.90426
0.86824,178.03067
-0.23094,27.35237
-0.15757,-200.09926
0.86578,160.22437
1.36943,112.60043
0.28702,63.90232
-0.69198,0.97645
-1.25375,-168.82478
-0.04918,-16.93225
-0.67722,-69.83980
0.04857,145.05503
-2.20562,-261.85596
0.36932,-15.45806
-0.17604,-30.88299
0.38944,86.47177
-0.90524,-167.87018
2.39501,348.78230
1.63270,321.84332
-0.54653,-25.00092
-0.03497,-50.46908
0.54843,116.13323
0.91646,176.82202
-0.07763,-86.38352
0.32103,-82.25782
-0.62872,-67.20904
-1.14209,-401.76747
-1.14463,-272.52950
-0.25183,-56.66176
0.61841,284.43481
1.07465,256.77139
0.11242,117.23698
1.06839,205.45603
-0.61444,8.42782
-0.08119,-13.76575
0.74295,51.19571
-0.70260,-189.83934
0.24154,51.65436
-1.36595,-328.85821
-2.25097,-491.83356
-0.27586,-17.92477
-0.99478,-196.17011
1.21015,295.21833
0.25671,129.09674
-2.64450,-466.48741
0.01696,-5.91536
-1.29372,-274.01100
2.73362,365.88144
-0.70059,-74.54195
-0.94410,-269.05990
2.20994,323.79616
-0.90002,-99.75582
-0.13508,41.88911
0.62833,-2.25229
-1.09701,-244.07082
-0.87386,-290.11290
1.57968,317.31554
-0.33268,-173.10821
0.00958,-6.97758
0.65103,198.43940
-1.15778,-259.66460
0.28157,-2.37649
1.68012,160.14693
1.79662,295.64202
-0.60791,-134.41151
-0.46468,-230.19251
0.84262,198.51167
-1.89180,-271.41661
-0.00837,7.90218
0.16908,-61.58388
0.80942,196.03465
-0.63972,-235.19033
0.59118,-14.85066
-1.40353,-92.69678
0.47704,155.31759
-0.26583,-50.80691
1.49154,282.45202
-0.15917,74.71223
-0.17370,32.04665
-0.60367,-78.88558
0.98092,183.37578
1.17352,204.83302
-0.19452,-121.11230
2.41854,341.61610
0.48765,114.61446
0.81764,155.81297
-0.58662,-85.79696
0.88397,125.62791
-1.15086,-177.38146
-0.28276,-97.99809
0.92747,182.64359
-0.69284,-136.13154
0.59552,144.06098
1.04856,190.61491
-0.12547,14.47818
1.68962,253.63348
-0.31759,-36.31348
-0.45949,99.30540
0.06294,-10.26952
-0.48683,-70.66176
-0.94985,-202.95084
-0.07057,-89.28259
1.17967,252.30396
-0.07505,47.98903
0.63671,49.54239
-0.77347,-181.65574
