0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
0.3969213449228101,1.6840416099520255,2.2699252237158336,0.30612555528086566,2.9834439556945025,1.2131644912790673,-0.2714363597188899,1.0564562636838672,0.5458492836958908,-1.2714393828019575,-2.4042185291257123,0.44478034064034566,0.36110374044959487,1.786405438809624,-0.11881153241700745,-1.7317426030504708,0.020533589886080922,1.8548195884763476,-0.20331622065259353,0.44436750250234947,1
0.8467280992200679,-0.2328683033930793,-0.2890439843492034,-0.19435239313456043,1.1037036074103026,0.29965016252613597,1.3608021756306432,2.2716850774905497,-0.024571692674629407,-1.0791277035812497,0.033427953500737816,0.3788739578583812,1.0642177327619327,1.7604706451809404,-1.3089567108787454,1.0918666726907065,0.9530312216855827,0.5200595754981016,0.904090235719501,-0.8332128295947466,0
-1.227234766690523,0.3739963147251351,-1.1040028901408658,-0.010807804740541074,-0.614362073076079,-1.1657846205754439,-1.004491135976261,0.925195155542875,-1.8595222168996561,1.0474942441950463,0.49142635847133737,0.25665338526856263,-1.0723143882513662,-0.8829129797611475,-0.41101821235462105,-0.13978420106300357,-1.0973711456839859,-0.9406553797477847,0.022763687663343718,0.21264626782413001,1
-0.8315970463417078,-2.096701314196267,-0.6156089780177525,-0.03723777232395824,-1.1140592565002851,0.763843431234541,-1.5905735003935564,1.1785842643480056,-2.4101914220776504,0.8774794995302295,2.209975457793184,-0.2546664586738702,-0.5191738053742497,-0.28043229799660757,1.1106134823384959,0.7041391262415553,-0.4941172651909266,1.3029621029743932,0.995229804187282,0.8696243666036726,0
2.2757980461996032,-0.8225070772425324,0.6543400572003899,0.5217970495441463,1.5541711917516627,0.7947386863118862,2.1247937162346773,-1.3580475726590757,-1.9152407645991265,-0.559628456637425,-1.217710872135087,-0.9870832144452496,-1.5926062134279384,-0.748088421949578,0.2307509010147866,-1.284289520212327,-1.5669506964103292,-0.22360858093151376,1.202046651992516,-1.5076200877512196,0
1.665317025897537,3.101705842769616,0.2118518221890045,0.7261828242376935,-0.4582511022258365,-0.05950573152120937,1.025086254939558,-0.8834128284272149,0.6119254084024894,-1.0733735782978076,1.1187163586382096,1.997128712721587,1.4128096984690406,0.024354048410672614,-0.3954978820796313,0.967834995562882,-0.831802251744793,0.13054173742543212,0.2828481952500161,-1.1522153977004541,0
-0.7200924289159266,0.7964153731994966,0.47295178940913596,0.48961291406571567,-0.6818115412864745,-1.0919424143472587,-0.5799888411741758,0.4095407653019349,-0.3040725129505268,1.5596907409716423,0.33166088878893196,0.29551795536434233,0.6161940962773303,0.3442250515279734,0.30992462232550483,0.20759164306021513,1.00578858006718,0.8354103804833506,-0.6970620163202932,-0.8348180860243951,1
-1.7308214783187874,-1.3664375855119162,-0.5061091221844726,0.2945058046170201,-2.794287284788772,0.5949072366767697,-0.8107486955832189,1.8497458341503221,-0.5777911337964836,0.9307878807865139,0.7669087307056472,0.27956428577735437,-0.21073023429559595,-0.5932078240912533,1.683815596686646,0.8523052173327841,-0.1156504727204452,-0.3174656992561801,-0.014771443827212441,-0.4875903336348565,0
-0.21673202013805917,0.5131572100937993,-0.5180856718989082,-0.5759194049882029,0.5426961172031394,-0.47926530577641047,-1.1910337602284295,-1.364974349281428,0.8643861920543385,-0.3293517042015201,2.6320618659837236,-0.011502419067624708,0.7717632848153044,-0.5632423176171417,1.4675943137971563,-0.588043240983674,-0.35238853948975724,-0.17150705289341756,-0.6479484149765062,-0.22646712294990154,1
-0.4485677466851871,1.1350026769970936,1.4385216855134029,1.0399438098908216,-0.6356945210751384,0.5098000117370084,0.6745178238576053,-2.0046575427162248,1.479381017323248,0.15923191283777263,-1.5068299234946292,-2.122946960160871,-0.2862033631187134,0.7404786449269856,0.840200507724503,-0.4470688883258948,1.4599795423851658,-0.38486863784596437,0.08001692612380232,0.3092297522307969,0
